node_id,lat,lon,capability_restorativeness_baseline,capability_nutrition_baseline,capability_care_baseline,capability_restorativeness_public_strike,capability_nutrition_public_strike,capability_care_public_strike,diff_restorativeness_public_strike,diff_nutrition_public_strike,diff_care_public_strike
302966021,39.2336402,9.1009927,0.998563640503358,0.9991929048110582,0.9953558168581444,0.9977806806564332,0.8934697389602662,0.985626459121704,-0.00078295984692478,-0.105723165850792,-0.009729357736440458
302966022,39.2345269,9.1000662,0.9987144176913842,0.9992910423178126,0.995380139251618,0.9972861409187316,0.8936524033546448,0.9856449365615844,-0.0014282767726526702,-0.10563863896316783,-0.009735202690033584
302966023,39.2355244,9.0990156,0.9980534376174888,0.9989012332964222,0.9948289945797316,0.9975107312202454,0.8936914086341858,0.9856612086296082,-0.0005427063972434087,-0.10520982466223638,-0.009167785950123464
302966025,39.2357639,9.0995264,0.9983326181062068,0.998862530383164,0.9952326165306448,0.996528148651123,0.89297513961792,0.9856035113334656,-0.0018044694550837237,-0.105887390765244,-0.009629105197179189
302966026,39.2349974,9.0979759,0.9974193782974003,0.9978855181137636,0.9928923712065948,0.996409833431244,0.8931700944900512,0.9856199622154236,-0.0010095448661563422,-0.10471542362371233,-0.007272408991171209
302966027,39.2341618,9.0990826,0.9979305459887338,0.9986823959265028,0.9939711926254672,0.9979476928710938,0.8925419688224793,0.985617995262146,1.7146882359986293e-05,-0.1061404271040235,-0.008353197363321185
302966029,39.2265155,9.100324,0.9938034562270408,0.998849906084778,0.9850423723896348,0.9983252882957458,0.8927399635314941,0.9856844544410706,0.004521832068705045,-0.10610994255328388,0.0006420820514357883
302966030,39.2239723,9.1037242,0.9961494186952274,0.9988579276281704,0.9882394808960592,0.9984129667282104,0.8896717190742492,0.9856802225112916,0.0022635480329830093,-0.10918620855392114,-0.00255925838476756
302966031,39.2231178,9.1048597,0.9958246378682506,0.9988447515565028,0.9919340809845592,0.9992204904556274,0.8908990144729614,0.9856907725334167,0.0033958525873768464,-0.10794573708354138,-0.006243308451142404
302966033,39.2250448,9.1036232,0.9952724396885538,0.9987287444225076,0.9854231673423954,0.998698115348816,0.8920716285705567,0.9856359958648682,0.003425675660262195,-0.10665711585195092,0.00021282852247272999
302966034,39.2256921,9.1035032,0.99433426298954,0.9981262407026286,0.9823774497959716,0.9988227486610411,0.8929311037063599,0.9856029748916626,0.0044884856715011745,-0.1051951369962687,0.003225525095690962
302966035,39.2260722,9.1032888,0.9952487984834004,0.9976277715499092,0.9812157392127484,0.9990816116333008,0.8932341933250427,0.9856064319610596,0.0038328131499003604,-0.1043935782248665,0.004390692748311165
302966037,39.227634,9.1018013,0.9942801878266004,0.9940180825436462,0.971168633080864,0.99819016456604,0.8933589100837708,0.9856019020080566,0.003909976739439602,-0.10065917245987543,0.014433268927192655
302966038,39.2257816,9.1037193,0.9951093048487688,0.997913615416312,0.9821521599250114,0.9979860782623292,0.8923938155174256,0.9856328368186952,0.0028767734135604073,-0.10551979989888638,0.0034806768936838095
302966039,39.2254043,9.1042716,0.9949589611309276,0.9979086960257686,0.9824958114800634,0.9981647729873656,0.8926192641258239,0.985545575618744,0.003205811856437979,-0.10528943189994466,0.003049764138680633
302966040,39.2248091,9.1051704,0.9954359288830602,0.99763265952733,0.9829623448108098,0.9998422265052797,0.8917760014533996,0.9856778383255004,0.004406297622219446,-0.10585665807393041,0.002715493514690581
