id,lon,lat
1671059707,9.1184304,39.218423
1671059709,9.1195722,39.218639
1671059712,9.1192551,39.2186825
1671059739,9.1188751,39.2187494
1671059744,9.1196705,39.21903
1671059747,9.1193423,39.2190782
1671059755,9.118594,39.2191993
1671067158,9.1194319,39.2174317
1671067165,9.1191537,39.2175421
1671070931,9.1204179,39.2182787
1671070935,9.1198368,39.2185549
1671083111,9.1175482,39.2166246
1671083114,9.1171497,39.2166961
1671083115,9.1175068,39.2167424
1671083118,9.1173944,39.2167686
1671107668,9.1181407,39.2200969
1671721062,9.1180303,39.2199078
1671721064,9.1181592,39.2222129
1671722050,9.1147109,39.2161993
1671739088,9.1162581,39.2121025
1672351463,9.1092776,39.2157102
1673201087,9.1244236,39.2141947
1673201147,9.1254175,39.2163734
1673201163,9.1262986,39.2169777
1673201169,9.1250735,39.220878
1673201177,9.1251061,39.2210745
1673201181,9.1249144,39.2211054
1673201184,9.1248787,39.2211275
1673201186,9.1252687,39.2211508
1673201205,9.1252808,39.2213873
1673201218,9.1248616,39.22141
1673201221,9.1247363,39.2214377
1673201233,9.1251249,39.2214735
1673201236,9.1250223,39.2214777
1673365933,9.1231566,39.214926
1673365940,9.123889,39.2151623
1673365943,9.1230456,39.2155229
1673365947,9.1238127,39.2155899
1673386904,9.1211866,39.2128054
1673386905,9.1224823,39.2128118
1673396146,9.1259638,39.2195619
1673422345,9.1291556,39.2134886
1673422347,9.1298475,39.2139193
1673422349,9.1286501,39.2139645
1673422351,9.1273205,39.2151883
1673422357,9.1273454,39.2157339
1673422368,9.1261303,39.2160273
1673422374,9.1257802,39.2161921
1673422376,9.1262827,39.2165098
1673422378,9.1257898,39.2165234
1673422379,9.1262873,39.2166122
1673422380,9.1257928,39.2166244
1673422381,9.1258005,39.2168891
1673422392,9.1274355,39.2173123
1673422397,9.1266629,39.2173781
1673422399,9.127459,39.2173846
1673430088,9.1274342,39.2158268
1673430092,9.127446,39.2160927
1673430093,9.1274849,39.2170185
1673433342,9.1253474,39.2166976
1673449317,9.1274814,39.217954
1673668913,9.1200138,39.2150581
1673791786,9.1278264,39.210319
1673791845,9.1282915,39.2135746
1673791867,9.1282351,39.2138732
1673960241,9.1252513,39.2079407
1674352599,9.1232995,39.2094551
1674352613,9.1234687,39.2095538
1674375351,9.1307634,39.205697
1674375354,9.1308403,39.2057589
1674375358,9.1271951,39.206948
1674375365,9.1278837,39.2073729
1674375369,9.1256522,39.2081888
1674375378,9.1317289,39.20967
1674550416,9.1356612,39.2017261
1674550417,9.136112,39.2017704
1674550441,9.132674,39.2018622
1674550472,9.1323799,39.2020302
1674550487,9.1385651,39.2022353
1674550490,9.1391701,39.2024962
1674550516,9.1352866,39.2037281
1674550524,9.1366033,39.2038339
1674550549,9.1369349,39.2040894
1674550551,9.1366645,39.2041097
1674550559,9.1373222,39.2041923
1674550587,9.1376844,39.2045832
1674550590,9.1380717,39.2045981
1674560778,9.1305868,39.2054027
1674798741,9.1423566,39.2046263
1674798787,9.1425268,39.2049668
1674798831,9.1354255,39.2067069
1674798836,9.1352786,39.2070005
1674798859,9.1357196,39.2070733
1674798860,9.1354761,39.2071253
1674798861,9.1355799,39.2071908
1674798862,9.134894,39.2072158
1674798864,9.1353164,39.2072543
1674798868,9.1357741,39.2073134
1674798882,9.1382903,39.2079464
1674798904,9.1421018,39.2080212
1674798907,9.141755,39.2080601
1674798919,9.135191,39.2091402
1674798926,9.1334794,39.2092722
1674798988,9.1412114,39.2109525
1674798994,9.1412155,39.2110505
1674799032,9.1418468,39.2114388
1674799051,9.1418805,39.21174
1674799065,9.1419321,39.2118186
1674799213,9.1310656,39.2200296
