id,lon,lat
d2718,9.1400198,39.2465194
d2719,9.1149167,39.2465667
d2720,9.1347235,39.2465848
d2721,9.1203921,39.2465859
d2722,9.134242,39.2466077
d2723,9.1384332,39.2466506
d2724,9.1323679,39.2467322
d2725,9.1148273,39.2467718
d2726,9.1345051,39.2467775
d2727,9.1077572,39.2467836
d2728,9.0870613,39.2468393
d2729,9.1393047,39.2469021
d2730,9.1401452,39.2469353
d2731,9.1111436,39.2469492
d2732,9.1321345,39.2469667
d2733,9.1320799,39.2469958
d2734,9.1301883,39.2470257
d2735,9.1207259,39.2470647
d2736,9.1401559,39.2471264
d2737,9.1148798,39.2471502
d2738,9.1396781,39.2471668
d2739,9.1189987,39.2471797
d2740,9.1286768,39.2471906
d2741,9.1131402,39.2472187
d2742,9.1363781,39.247244
d2743,9.1316162,39.2472526
d2744,9.1315771,39.2472868
d2745,9.1328226,39.2472961
d2746,9.1056581,39.2473016
d2747,9.131156,39.2473184
d2748,9.1355824,39.2473287
d2749,9.132708,39.247349
d2750,9.1146319,39.2473816
d2751,9.0868942,39.2474182
d2752,9.1314336,39.2474261
d2753,9.1325373,39.2474385
d2754,9.1404352,39.2474462
d2755,9.13901,39.2475349
d2756,9.0811625,39.2475386
d2757,9.1304418,39.2475453
d2758,9.1322906,39.2475548
d2759,9.120577,39.2475666
d2760,9.1336096,39.2475706
d2761,9.1182988,39.247585
d2762,9.1089923,39.2476062
d2763,9.1403494,39.2476768
d2764,9.1389229,39.2477091
d2765,9.1319913,39.2477263
d2766,9.1137752,39.2477803
d2767,9.1192537,39.2478171
d2768,9.108043,39.2478244
d2769,9.1136221,39.2478353
d2770,9.1097745,39.2478497
d2771,9.1307172,39.2478797
d2772,9.1396439,39.247897
d2773,9.1102483,39.2479212
d2774,9.1398632,39.2480593
d2775,9.1398285,39.2480947
d2776,9.132792,39.2481165
d2777,9.1103804,39.2481882
d2778,9.1335362,39.2483094
d2779,9.0957827,39.2483392
d2780,9.1104562,39.2483413
d2781,9.1311546,39.2483629
d2782,9.1333527,39.2484064
d2783,9.1070289,39.2484126
d2784,9.1393569,39.248416
d2785,9.1105241,39.2484785
d2786,9.1331507,39.2485186
d2787,9.1105867,39.2486049
d2788,9.1335816,39.2486312
d2789,9.1326359,39.2487354
d2790,9.1106568,39.2487466
d2791,9.1326795,39.2487727
d2792,9.1341013,39.2487976
d2793,9.1333429,39.2488244
d2794,9.1076317,39.2488563
d2795,9.1068378,39.248937
d2796,9.1105393,39.2490225
d2797,9.1318632,39.2490498
d2798,9.1385277,39.2490846
d2799,9.107105,39.2491309
d2800,9.1329034,39.2491834
d2801,9.1080821,39.2491979
d2802,9.1068242,39.2492033
d2803,9.1069762,39.2492086
d2804,9.131822,39.2492161
d2805,9.1395799,39.2492228
d2806,9.1318434,39.2492502
d2807,9.1367274,39.2492528
d2808,9.1383152,39.2492724
d2809,9.1396832,39.2493237
d2810,9.1157866,39.2493413
d2811,9.116276,39.2493542
d2812,9.1402575,39.2493934
d2813,9.1029801,39.2494125
d2814,9.1029238,39.249439
d2815,9.1403269,39.2494443
d2816,9.1032667,39.2494541
d2817,9.1161917,39.2495331
d2818,9.1033315,39.2495395
d2819,9.1401801,39.249547
d2820,9.1011037,39.2495627
d2821,9.1393294,39.2495648
d2822,9.1164958,39.2495803
d2823,9.1154774,39.2495921
d2824,9.1155209,39.2496306
d2825,9.0895291,39.2496405
d2826,9.1041454,39.2496561
d2827,9.1028466,39.2496699
d2828,9.1033143,39.2496836
d2829,9.1168144,39.249694
d2830,9.1145416,39.2497042
d2831,9.1029327,39.2497552
d2832,9.1161692,39.2497728
d2833,9.1031782,39.2497798
d2834,9.096613,39.2498145
d2835,9.1407509,39.2498229
d2836,9.1073363,39.2498246
d2837,9.1364283,39.2498433
d2838,9.1109938,39.249852
d2839,9.1040391,39.249856
d2840,9.1172885,39.2498782
d2841,9.1073432,39.2498896
d2842,9.1049331,39.2499088
d2843,9.1406216,39.2499216
d2844,9.1158578,39.2499291
d2845,9.1073656,39.24993
d2846,9.1161156,39.2500147
d2847,9.1145455,39.2500285
d2848,9.1160055,39.2500653
d2849,9.1131721,39.2500728
d2850,9.1384217,39.2500787
d2851,9.1088421,39.2501279
d2852,9.1158664,39.2501343
d2853,9.1385054,39.2501521
d2854,9.107312,39.2501575
d2855,9.1367886,39.250192
d2856,9.1233758,39.2502833
d2857,9.1163287,39.2502861
d2858,9.121008,39.2502868
d2859,9.1155374,39.250293
d2860,9.1050886,39.2503139
d2861,9.1116719,39.2503238
d2862,9.1039253,39.2503284
d2863,9.1124258,39.2503953
d2864,9.1126604,39.2504304
d2865,9.1006949,39.2504522
d2866,9.1005172,39.250485
d2867,9.1022235,39.2505352
d2868,9.1011941,39.2505545
d2869,9.1216169,39.2505622
d2870,9.1090589,39.2506235
d2871,9.1377799,39.2506709
d2872,9.1396906,39.2507149
d2873,9.1094767,39.2507395
d2874,9.1170087,39.250768
d2875,9.1001742,39.2508137
d2876,9.1095659,39.2508169
d2877,9.1040922,39.2508228
d2878,9.1039205,39.2508882
d2879,9.1212425,39.2509287
d2880,9.1014286,39.2509951
d2881,9.1022105,39.2509968
d2882,9.1202124,39.2509979
d2883,9.1246785,39.2510718
d2884,9.1042583,39.2510777
d2885,9.137595,39.2511878
d2886,9.1227656,39.2512407
d2887,9.1213111,39.2512564
d2888,9.1248855,39.2512578
d2889,9.09271,39.2512716
d2890,9.1383589,39.2513345
d2891,9.1207042,39.2513539
d2892,9.1268476,39.2513664
d2893,9.137943,39.2515059
d2894,9.1376795,39.2515672
d2895,9.1027601,39.2515788
d2896,9.0835504,39.2516369
d2897,9.1264993,39.2516676
d2898,9.1026783,39.2517447
d2899,9.1014228,39.2517533
d2900,9.1025457,39.2518017
d2901,9.111542,39.2519448
d2902,9.101255,39.2519569
d2903,9.1348748,39.25197
d2904,9.1256059,39.2519834
d2905,9.1258516,39.2522349
d2906,9.135484,39.2522774
d2907,9.0992659,39.2523462
d2908,9.1264537,39.2525232
d2909,9.1256068,39.2526209
d2910,9.0992824,39.2526443
d2911,9.1341818,39.2526475
d2912,9.1340102,39.252719
d2913,9.0984057,39.2527357
d2914,9.0988264,39.2527687
d2915,9.1338625,39.2528466
d2916,9.0984729,39.2528747
d2917,9.0969067,39.2531999
d2918,9.1256261,39.2532196
d2919,9.0947514,39.2532197
d2920,9.0982092,39.2532321
d2921,9.0981028,39.2532614
d2922,9.0967884,39.2533082
d2923,9.0935549,39.2533225
d2924,9.124047,39.2533412
d2925,9.1201738,39.2534608
d2926,9.0968346,39.2535373
d2927,9.0933963,39.2535793
d2928,9.1244828,39.2536081
d2929,9.0980857,39.2537536
d2930,9.132914,39.2537792
d2931,9.0947472,39.2538211
d2932,9.0994972,39.2538349
d2933,9.0933223,39.2538542
d2934,9.0974819,39.2539433
d2935,9.0971796,39.2540431
d2936,9.098168,39.2540584
d2937,9.1012707,39.2541158
d2938,9.0955525,39.2541276
d2939,9.1203645,39.2541692
d2940,9.1196225,39.2542502
d2941,9.0966193,39.254385
d2942,9.1314524,39.254485
d2943,9.1214709,39.254544
d2944,9.0990992,39.2545835
d2945,9.1253017,39.2546316
d2946,9.1191949,39.254893
d2947,9.096743,39.2550013
d2948,9.09757,39.2551247
d2949,9.097829,39.2551812
d2950,9.1150658,39.2552274
d2951,9.0983344,39.255311
d2952,9.0985993,39.2553743
d2953,9.1012811,39.2554062
d2954,9.0953912,39.2554302
d2955,9.1011554,39.2554913
d2956,9.1204492,39.2555839
d2957,9.0992983,39.2556053
d2958,9.1202661,39.2556158
d2959,9.1303096,39.2556587
d2960,9.1180652,39.2557754
d2961,9.0839359,39.2560422
d2962,9.0955308,39.2560871
d2963,9.0955413,39.2563451
d2964,9.0998372,39.2564946
d2965,9.098746,39.2565853
d2966,9.0961144,39.2566218
d2967,9.1186035,39.2567701
d2968,9.1216783,39.2568654
d2969,9.1018606,39.2570769
d2970,9.1018954,39.2570769
d2971,9.0942807,39.2573555
d2972,9.1016621,39.2573573
d2973,9.1020715,39.257372
d2974,9.1002993,39.2574455
d2975,9.1020256,39.2574637
d2976,9.0982059,39.2575574
d2977,9.1010875,39.2575992
d2978,9.1013232,39.2576312
d2979,9.0868081,39.2576714
d2980,9.1145702,39.2576865
d2981,9.085999,39.2580232
d2982,9.0928688,39.2584045
d2983,9.0986437,39.2584287
d2984,9.0997784,39.2584972
d2985,9.093597,39.2585441
d2986,9.1267225,39.2590291
d2987,9.1262946,39.2596914
d2988,9.0871556,39.2597928
d2989,9.116419,39.2602611
d2990,9.0859255,39.2604466
d2991,9.1222216,39.2605373
d2992,9.1158179,39.2607942
d2993,9.1214567,39.2608164
d2994,9.0840131,39.2609682
d2995,9.0857995,39.2612986
d2996,9.1174487,39.261358
d2997,9.1224469,39.2613911
d2998,9.1248878,39.2614053
d2999,9.1175761,39.2615078
d3000,9.0860967,39.2615341
d3001,9.117707,39.2616887
d3002,9.1168622,39.2618376
d3003,9.0852576,39.2621929
d3004,9.1175861,39.2624687
d3005,9.0874431,39.2624751
d3006,9.1171465,39.2624991
d3007,9.0851955,39.2626908
d3008,9.1189172,39.2628442
d3009,9.1173496,39.2629575
d3010,9.1183516,39.2629927
d3011,9.1192849,39.2630974
d3012,9.0992724,39.2650142
d3013,9.0862663,39.2653906
d3014,9.090095,39.265647
d3015,9.096567,39.2659301
d3016,9.0849247,39.2664124
d3017,9.0846968,39.2664318
d3018,9.0861646,39.2672693
d3019,9.0815697,39.2675805
d3020,9.0770146,39.2699151
d3021,9.0846114,39.2699424
d3022,9.0830965,39.2702381
