node_id,lat,lon,capability_nutrition,service_eating_out,service_fresh_food_access,service_ready_food_access
302742156,39.2217271,9.1191866,0.9983677416982327,0.9998325050183813,0.9961705967180098,0.782420300703242
302742158,39.2217572,9.1187867,0.9976632387342372,0.9992407792610035,0.9952969279440878,0.7803370379340295
302742163,39.2245845,9.1189053,0.9983797926157127,0.9995060689096887,0.9966903781747488,0.7727679029776776
302742164,39.2240826,9.1193243,0.999060525778155,0.9996363652906859,0.9981967665093585,0.780677141581815
302742166,39.2218681,9.1196768,0.9987303892984685,0.9998003115351192,0.9971255059434925,0.779521641880559
302742169,39.2237986,9.1203462,0.999264094113773,0.9995207900640212,0.9988790501884008,0.7835698678661379
302742171,39.221339,9.1202339,0.9991234315549387,0.9998134811582078,0.9980883571500349,0.7822803051167493
302742177,39.2196824,9.1213136,0.998196422393071,0.9997315686237909,0.9958937030469913,0.780921050837548
302742179,39.2200015,9.1200121,0.9984028909099947,0.9998461640846757,0.9962379811479731,0.7826537847529368
302742180,39.2197577,9.1209159,0.9980950157822099,0.999734244646906,0.995636172485166,0.7809315557882253
302742181,39.2187756,9.1195941,0.9991554713005697,0.9999277473448167,0.9979970572341993,0.7866615433842048
302742185,39.2180256,9.1194654,0.9996027396332364,0.9999824059555196,0.9990332401498118,0.7921225247865668
302742192,39.218376,9.1188123,0.9995126610886229,0.9999743056316492,0.9988201942740833,0.7923372108245377
302742193,39.2180074,9.1187274,0.9994719540141462,0.9999725075836822,0.9987211236598423,0.7933184230919734
302742195,39.2170277,9.118216,0.8542979104215379,0.9682543636219321,0.6833632306209467,0.0
302742201,39.2179597,9.1190956,0.9994866741472195,0.9999897038037077,0.9987321296624873,0.7929772540689939
302742208,39.2273308,9.1226711,0.9991081852503194,0.999165868528358,0.9990216603332617,0.7786689988443815
302742211,39.2269359,9.1210109,0.9990074113400994,0.9991925696664159,0.9987296738506247,0.7789084818599099
302742216,39.2278558,9.1208045,0.999499737371836,0.9996984553240031,0.999201660443585,0.7813108567196074
302742217,39.2281908,9.1214638,0.999498316771081,0.999660620442944,0.9992548612632864,0.781890940296026
302742218,39.2283182,9.1216988,0.999683517333088,0.99982668603287,0.999468764283415,0.7834585808454225
302742219,39.2286223,9.1222206,0.999671600886072,0.9998056993943957,0.9994704531235864,0.7831772830160308
302742220,39.2286594,9.1208116,0.999516995382434,0.9997832211549106,0.999117656723719,0.7814518629870619
302742222,39.2297778,9.1217571,0.9997078576448809,0.9998915034963404,0.9994323888676916,0.7830531013085337
302742223,39.2297589,9.1228788,0.9998116863986813,0.9999726000370538,0.9995703159411228,0.7848111974889793
302742224,39.2297296,9.1242367,0.9998006270151615,0.9999440687856594,0.9995854643594144,0.7870754260792012
302742225,39.2295547,9.1242165,0.9997810948712041,0.9999284297141552,0.9995600926067775,0.7875314008034071
302742226,39.2286341,9.1217106,0.9996888902092415,0.9998737198595992,0.999411645733705,0.7822738410843364
302742412,39.2171698,9.1303435,0.9993572966498285,0.9987831617688835,0.9993572966498285,0.7966083047086601
302742413,39.2196377,9.1301139,0.9997887109966358,0.998316924779722,0.9997887109966358,0.7969770267148
