node_id,lat,lon,capability_to_eat,dining_out_service,on_the_go_service
11803458060,39.2148663,9.1523619,0.996183656144259,0.9962683434179926,0.9960566252336585
11803458073,39.2054552,9.1328938,0.9499953242354312,0.9443174598685532,0.9585121207857483
11803458076,39.2055434,9.1337037,0.9508106197851492,0.9458828448263044,0.9582022822234166
11803458080,39.2054118,9.1342236,0.9507760257436906,0.9463045927117957,0.9574831752915329
11803458082,39.2053824,9.1344857,0.9501263031723097,0.9456822180526272,0.9567924308518334
11803458087,39.2054054,9.1369424,0.0,0.0,0.0
11803458088,39.2053796,9.1369274,0.0,0.0,0.0
11803458091,39.205189,9.1376536,0.948641330997618,0.944936203123934,0.9541990228081441
11803458094,39.2051961,9.1376318,0.9485960773501797,0.9448854168581062,0.95416206808829
11803458100,39.2052164,9.1371727,0.9487446870666649,0.9445444176741363,0.9550450911554578
11803458101,39.2050947,9.1375699,0.9487224725734796,0.9450286123895475,0.9542632628493779
11803458107,39.2050848,9.1376035,0.9492233376412549,0.9455563859604685,0.9547237651624343
11803458108,39.2051557,9.1376375,0.9485700705281687,0.9448673906398684,0.9541240903606191
11803466091,39.2098931,9.141529,0.9679685166983211,0.9654800331147821,0.9717012420736295
11803466100,39.2102192,9.1424686,0.9696311096977122,0.9671816052964635,0.9733053662995852
11803466101,39.2102701,9.1424535,0.9710910796896883,0.9686443104657665,0.9747612335255711
11803466103,39.2101457,9.1421153,0.9693294401051527,0.9669189612306175,0.9729451584169555
11803466104,39.2101946,9.1423398,0.9696310280261652,0.9672172577973073,0.973251683369452
11803466116,39.2097686,9.1415667,0.9681610650791264,0.9657110577798997,0.9718360760279663
11803466117,39.2099016,9.1417129,0.968395073030134,0.9659417514491406,0.972075055401624
11803466118,39.2099144,9.1416599,0.9682705336657581,0.9658069575458932,0.9719658978455555
11803466119,39.2097115,9.1415841,0.9683313845201652,0.9658952890047524,0.9719855277932845
11803466123,39.2098642,9.141917,0.9688725676240234,0.9664558597920925,0.9724976293719199
11803466124,39.2099915,9.1419913,0.9698381438417263,0.9674876716463141,0.9733638521348444
11803466128,39.2099021,9.1420039,0.9695241586677488,0.9671476452649956,0.9730889287718784
11803466129,39.2099095,9.1420514,0.9694194560803048,0.9670342441341102,0.9729972739995967
11803466138,39.210089,9.1423766,0.9699329283404545,0.9675446717723792,0.9735153131925673
11803466139,39.2098253,9.1420409,0.9691173505122012,0.966712811894795,0.9727241584383105
11803466140,39.2098845,9.1421019,0.9692894853534701,0.9668934893551124,0.9728834793510068
11803466141,39.2208868,9.134322,0.9514067436507433,0.9447509006459125,0.9613905081579894
11803466148,39.221084,9.133984,0.0,0.0,0.0
11803466159,39.2202912,9.1323476,0.9483761067791656,0.9401294988829783,0.9607460186234466
11803466160,39.2204407,9.133111,0.9471279720825666,0.9386759194149212,0.9598060510840346
11803466161,39.2207157,9.1338225,0.9534347116165632,0.9467571826781638,0.9634510050241625
11804795975,39.2229892,9.1177392,0.9160149282110552,0.90279749101037,0.9358410840120832
11804795978,39.2230333,9.1179667,0.9151448841421702,0.9014935280766059,0.9356219182405167
11804795993,39.2217605,9.1173529,0.9209235744641604,0.9080176988313786,0.9402823879133332
11804796011,39.2230183,9.1176553,0.9161730434486571,0.9029998278809981,0.9359328668001456
11804796014,39.2227505,9.1179512,0.9137299474353079,0.9007361697460086,0.9332206139692569
11804796022,39.2230017,9.1182104,0.914679698973603,0.9009677585952638,0.9352476095411117
11804796026,39.2232038,9.1182507,0.914564228501524,0.9008253535708807,0.9351725408974889
11804796027,39.2231445,9.1182502,0.9146070920330072,0.9008940263065833,0.9351766906226429
11804796028,39.2231476,9.118355,0.9146254511048527,0.9013048878931724,0.9346062959223731
11804796029,39.2231457,9.1182919,0.9142399699417928,0.9008584486425256,0.9343122518906934
11804796043,39.2243434,9.1176842,0.918287639619633,0.9062886188214253,0.9362861708169444
11804796045,39.2243348,9.1175338,0.9194086436376847,0.906886288041516,0.9381921770319377
11804796046,39.2230225,9.118054,0.9150379171153887,0.9014390489322291,0.935436219390128
11804796047,39.2230198,9.1180764,0.9148980757356858,0.9012801100428606,0.9353250242749238
11805208690,39.2239803,9.1184369,0.91909212254562,0.90696736362739,0.937279260922965
11805208697,39.2242264,9.1182416,0.9230265359481288,0.9111048637248613,0.94090904428303
11805208700,39.2246715,9.1184979,0.9246778289234813,0.9147889947773636,0.9395110801426576
11805208701,39.2244967,9.1188442,0.9216644451462039,0.9113712183684247,0.9371042853128728
11805208702,39.2240138,9.1184235,0.9190084145176538,0.9068803716200855,0.9372004788640063
11810274660,39.2268678,9.1238744,0.944110043476469,0.9353330192045513,0.9572755798843455
11810274664,39.2430489,9.1324158,0.9831228682373738,0.9809714573713548,0.9863499845364023
11810296248,39.2483094,9.1335362,0.9868953566943128,0.985765125566611,0.9885907033858656
11810296268,39.2473336,9.1326961,0.9849826294779639,0.9836544595078036,0.9869748844332044
11810296276,39.2469958,9.1320799,0.9847464295323634,0.9834651532171501,0.9866683440051833
11810296277,39.2472526,9.1316162,0.9839272677840187,0.9825947144520306,0.9859260977820008
11811197851,39.226505,9.1198304,0.9254754850061869,0.9145964809591343,0.9417939910767659
11811197853,39.2263645,9.1190674,0.9310647837140913,0.920827543784041,0.9464206436091669
11811197854,39.2265046,9.1197848,0.9256382482803632,0.9145905562802579,0.9422097862805212
11818999910,39.1968489,9.1517987,0.9817054702426766,0.9823252412248151,0.9807758137694688
11818999914,39.1967939,9.1519324,0.9819008181412681,0.9825123604420394,0.980983504690111
11818999915,39.1968108,9.1519531,0.9819369778587599,0.9825453102154651,0.981024479323702
11818999916,39.1968104,9.1519943,0.9819915705183462,0.9825978522209398,0.9810821479644557
11818999923,39.1968644,9.1522362,0.9825596394409649,0.983228206706055,0.9815567885433297
11818999924,39.1969549,9.1520776,0.982332060227397,0.9830105699040526,0.9813142957124137
11818999963,39.2056116,9.1469317,0.9812433911174204,0.9817512243550304,0.9804816412610056
11818999965,39.2049861,9.1465964,0.9798232470447373,0.980385647770506,0.9789796459560844
11818999966,39.2050166,9.1468347,0.9804326528022984,0.9809814799565623,0.9796094120709027
11818999967,39.205014,9.1469124,0.9803253475547281,0.9808765632398684,0.9794985240270178
11818999968,39.2052518,9.1466833,0.9797121207034429,0.9802769969348475,0.978864806356336
11819306970,39.2052519,9.146666,0.979687417844888,0.9802528443694531,0.9788392780580404
11819306971,39.204985,9.1466601,0.9799134758157155,0.9804738665605159,0.979072889698515
11819306972,39.2054868,9.1468469,0.9802621562562297,0.980813246661283,0.9794355206486498
11819306973,39.2054221,9.1468495,0.9810165015285528,0.9815290982769449,0.9802476064059645
11819306974,39.2054201,9.1469255,0.9809728766441957,0.9814863985658844,0.9802025937616629
11819306975,39.2052982,9.146845,0.9808940992215913,0.9814107521527016,0.9801191198249259
11819306976,39.2052954,9.1469215,0.9808213857277052,0.9813615514198506,0.9800111371894871
11819306987,39.2056376,9.1416217,0.9657618703084655,0.9633730960823669,0.9693450316476135
11819306989,39.2057527,9.1422121,0.9678708905899306,0.965564703350357,0.9713301714492909
11819306990,39.2056345,9.1421521,0.9673036393427404,0.9649540935192059,0.9708279580780423
11819306991,39.2057536,9.1421511,0.9677164340668083,0.9653984404157241,0.9711934245434346
11819306992,39.2069384,9.142608,0.9684462351824591,0.966070578206635,0.9720097206461953
11819306993,39.2067708,9.1426091,0.9690051229964893,0.9666742199484174,0.9725014775685972
11819306996,39.2066316,9.1426073,0.9694616755492993,0.9671673317523877,0.9729031912446668
11819306997,39.2066303,9.1428592,0.970060875396592,0.9678200974202023,0.9734220423611766
11819306998,39.2067705,9.1428558,0.9696303310607322,0.9673494957754558,0.9730515839886468
11819307000,39.2064586,9.1426044,0.9700233522519396,0.9677761773021192,0.9733941146766701
11819307001,39.2065668,9.1428589,0.9702071261639219,0.9680131757435962,0.9734980517944104
11819307002,39.206366,9.143168,0.9719121366099569,0.9696618061919415,0.9752876322369799
11819307018,39.2029233,9.1620568,0.9938130014646405,0.9939641003839277,0.9935863530857098
11819307019,39.2028377,9.1620252,0.9938424522927667,0.993993793766138,0.9936154400827097
